1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20220421" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
187 2.5539569408833896E+005 9.0000000000000000E+001 6.0288354335615963E+000 9.7296456933825093E-001 4.7823559919475862E+000 7.7427955047321939E+000 5.8756467837178061E-001 1.6723979546387714E+001 7.2040334184051857E-001 1.8206366603642691E-009 2.7950032579822004E-001 1.6275267258787812E-006 7.5981721415788696E-005 1.3711412963030953E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9159921159462163E+000 8.6020167122369862E-001 2.9547393661850915E+001 3.6120765226099398E-003 3.0398991139910784E+004 1.8934967104502321E+004 8.4218417363371025E+005 2.8809645386539251E+000 6.0293349756061945E+000 -1.8764612405630849E+001 6.0296434787638962E+000 -1.8764612405630849E+001 -9.8999999999999986E+001 4.8636143035295039E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
188 3.0518176066267729E+005 9.0000000000000000E+001 6.0319757042923143E+000 9.7566076680926539E-001 4.7817929608947587E+000 7.7434275749412453E+000 5.8833619829927797E-001 1.6724358462069024E+001 7.1203971303474356E-001 1.7049072248539278E-009 2.8786395552596544E-001 1.6300729002818363E-006 7.5981424029512095E-005 1.3680862671293810E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9212990418116362E+000 8.5601985680152270E-001 2.9414203220973988E+001 3.6140326529911539E-003 3.0683398959535709E+004 1.8682202998579414E+004 8.3611652160527545E+005 2.8719538096410853E+000 6.0324905431905984E+000 -1.8700579090349663E+001 6.0327905268352584E+000 -1.8700579090349663E+001 -9.3319298655834153E+000 4.8667272500324925E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
189 3.6492504055188328E+005 9.0000000000000000E+001 6.0343907745681875E+000 9.7797840145914572E-001 4.7812379111387866E+000 7.7441120159954613E+000 5.8884935263142457E-001 1.6724381971292036E+001 7.0184603236634358E-001 1.5777379993104521E-009 2.9805763719805489E-001 1.6328316302056319E-006 7.5981122635170780E-005 1.3647524112401428E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9284831263735018E+000 8.5092301644612811E-001 2.9254901805060836E+001 3.6152608345608015E-003 3.0929999926630939E+004 1.8479719796625075E+004 8.3147986117593735E+005 2.8606198887813132E+000 6.0349202287266710E+000 -1.8628057461134190E+001 6.0352108575267636E+000 -1.8628057461134190E+001 -9.8999999999999986E+001 4.8691096856132754E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
190 4.3661697641893046E+005 9.0000000000000000E+001 6.0373325965126767E+000 9.8088939777244222E-001 4.7805178684682614E+000 7.7449599884353013E+000 5.8955006098019491E-001 1.6724467725862890E+001 6.8933729555329981E-001 1.4354419177966649E-009 3.1056637523607555E-001 1.6362532157900301E-006 7.5980717700505472E-005 1.3606530796023445E-006 1.2564618982421068E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9372126022560616E+000 8.4466864801589003E-001 2.9058377708275501E+001 3.6169565439433124E-003 3.1242545677262347E+004 1.8232346403314874E+004 8.2586661969184689E+005 2.8465854199753311E+000 6.0378821888142724E+000 -1.8540781333181041E+001 6.0381616669231679E+000 -1.8540781333181041E+001 -9.6329598612473966E+000 4.8720148274906281E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
191 5.0107754930722096E+005 9.0000000000000000E+001 6.0406595319499186E+000 9.8407502223204335E-001 4.7797567900977711E+000 7.7457867124946640E+000 5.9045882344097778E-001 1.6724808817027547E+001 6.7788106661683067E-001 1.3165811561512465E-009 3.2202260534463967E-001 1.6395910968891189E-006 7.5980301951081693E-005 1.3566777136688604E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9448158042762156E+000 8.3894053352784559E-001 2.8875996756468098E+001 3.6192304671063959E-003 3.1588197894812602E+004 1.7960978941797603E+004 8.1956419639505341E+005 2.8339611161252254E+000 6.0412253144275709E+000 -1.8460406990363861E+001 6.0414947068712461E+000 -1.8460406990363861E+001 -9.8999999999999986E+001 4.8753064270716377E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
192 5.6158087547761993E+005 9.0000000000000000E+001 6.0436968137184426E+000 9.8708816946523092E-001 4.7790095369233079E+000 7.7465745033533340E+000 5.9134322233266734E-001 1.6725141737248073E+001 6.6696268833040984E-001 1.2134284658669032E-009 3.3294098473774691E-001 1.6427734383837921E-006 7.5979901223625429E-005 1.3528925659116739E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9520629261419735E+000 8.3348134436744292E-001 2.8701660642732442E+001 3.6214453220517755E-003 3.1918654145846856E+004 1.7712488230541079E+004 8.1385248843756889E+005 2.8217342385653095E+000 6.0442780062198427E+000 -1.8385377206306647E+001 6.0445380883395678E+000 -1.8385377206306647E+001 -9.6329598612473966E+000 4.8783115013089233E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
193 6.1970536865957268E+005 9.0000000000000000E+001 6.0471672587347962E+000 9.9055974022766491E-001 4.7781413627961795E+000 7.7473858702355400E+000 5.9246648210719177E-001 1.6725704716394741E+001 6.5629902635841331E-001 1.1201774444462022E-009 3.4360464783449901E-001 1.6460532992114659E-006 7.5979468745881275E-005 1.3490136784204527E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9587313955108003E+000 8.2814951336590281E-001 2.8528808720320509E+001 3.6243067171977681E-003 3.2303674616427987E+004 1.7431612331531091E+004 8.0737491290970449E+005 2.8096761967199142E+000 6.0477674625076920E+000 -1.8311507921389090E+001 6.0480184011651437E+000 -1.8311507921389090E+001 -9.8999999999999986E+001 4.8817541028828124E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
194 6.7622488116165425E+005 9.0000000000000000E+001 6.0512954741558396E+000 9.9463447189634646E-001 4.7771360508170995E+000 7.7482409231627347E+000 5.9386066247140257E-001 1.6726539819423490E+001 6.4577048418850880E-001 1.0347783895678853E-009 3.5413319117517056E-001 1.6495115088473714E-006 7.5978997166301947E-005 1.3449416803299096E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9648879318026768E+000 8.2288524226671733E-001 2.8355674217540400E+001 3.6279045166913919E-003 3.2761518611396550E+004 1.7105454252913310E+004 7.9973671655503404E+005 2.7978603815041061E+000 6.0519118702730186E+000 -1.8237336629877735E+001 6.0521537569084174E+000 -1.8237336629877735E+001 -9.8999999999999986E+001 4.8858521278900309E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
195 7.3151787180423457E+005 9.0000000000000000E+001 6.0538887779191253E+000 9.9749128759411543E-001 4.7763559689090371E+000 7.7490007244375221E+000 5.9475362637835627E-001 1.6726884475959405E+001 6.3528589892387533E-001 9.5766230664611156E-010 3.6461777748414753E-001 1.6525875864743439E-006 7.5978590244138284E-005 1.3413052973952635E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9718801169628888E+000 8.1764294962154804E-001 2.8187093063085733E+001 3.6301481496770070E-003 3.3086379605914110E+004 1.6892133006643664E+004 7.9497547618147556E+005 2.7854339383289686E+000 6.0545156638368383E+000 -1.8168940542467165E+001 6.0547493245781405E+000 -1.8168940542467165E+001 -9.6329598612473966E+000 4.8884134518052154E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
196 7.8575820651259285E+005 9.0000000000000000E+001 6.0562103409357784E+000 1.0001656432639445E+000 4.7755991818282855E+000 7.7497503149298970E+000 5.9559576069927644E-001 1.6727179114421528E+001 6.2481929533495506E-001 8.8674399623609868E-010 3.7508438209599826E-001 1.6556258742509207E-006 7.5978164990812743E-005 1.3377402508271141E-006 1.2564618982421068E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9789837895013624E+000 8.1240964781526825E-001 2.8019005409397458E+001 3.6322547082860155E-003 3.3393410919998147E+004 1.6698927287702762E+004 7.9073719630157400E+005 2.7728182795593419E+000 6.0568512509842947E+000 -1.8102190356512562E+001 6.0570770065453896E+000 -1.8102190356512562E+001 -9.1558386065277357E+000 4.8907081453920842E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
197 8.3900826526631473E+005 9.0000000000000000E+001 6.0585279481170442E+000 1.0028910612331334E+000 4.7748158746390077E+000 7.7505082588095862E+000 5.9649324412919880E-001 1.6727522431843248E+001 6.1435842523341455E-001 8.2110404668367797E-010 3.8554525322455635E-001 1.6587004951353358E-006 7.5977720519134178E-005 1.3341487239472237E-006 1.2564618982421065E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9860271736343611E+000 8.0717921275355797E-001 2.7850280477806120E+001 3.6345104241275955E-003 3.3709235924737957E+004 1.6506140918674737E+004 7.8652867628770857E+005 2.7600722962669777E+000 6.0591841931392496E+000 -1.8036114460794263E+001 6.0594022468004516E+000 -1.8036114460794263E+001 -9.8999999999999986E+001 4.8930011951175629E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
198 8.9130533017662144E+005 9.0000000000000000E+001 6.0611631700251669E+000 1.0058856605879287E+000 4.7739773804386401E+000 7.7512959558941308E+000 5.9751209786719472E-001 1.6727997790082629E+001 6.0388771774848360E-001 7.5992124114560156E-010 3.9601596176845733E-001 1.6618984829333563E-006 7.5977243057704586E-005 1.3304304104217798E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9929431824930557E+000 8.0194385900089526E-001 2.7680498430114355E+001 3.6370986745230928E-003 3.4059699162111647E+004 1.6293550359434143E+004 7.8177060989569989E+005 2.7472321898557288E+000 6.0618332129011741E+000 -1.7969652289641708E+001 6.0620436285696551E+000 -1.7969652289641708E+001 -9.3319298655834153E+000 4.8956106725412702E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
199 9.4265670840754244E+005 9.0000000000000000E+001 6.0636517255934690E+000 1.0088500781875682E+000 4.7731173105308962E+000 7.7520845787617461E+000 5.9856326653254399E-001 1.6728488465240218E+001 5.9340836394944751E-001 7.0326894897340090E-010 4.0649531662287208E-001 1.6651025912589385E-006 7.5976757889884686E-005 1.3267127434961632E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -6.9998360876282648E+000 7.9670418209193528E-001 2.7509868736414376E+001 3.6397717749229058E-003 3.4410218795351822E+004 1.6090248597340254E+004 7.7730378747597337E+005 2.7341388032687455E+000 6.0643378043104139E+000 -1.7904054648611368E+001 6.0645407985944741E+000 -1.7904054648611368E+001 -9.6329598612473966E+000 4.8980768343249093E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
200 9.9305964411863242E+005 9.0000000000000000E+001 6.0658324564765618E+000 1.0115442102861598E+000 4.7723154272023738E+000 7.7528621772832862E+000 5.9955158858582502E-001 1.6728917114832434E+001 5.8292764873437397E-001 6.5092920797690073E-010 4.1697603287477530E-001 1.6682652650165733E-006 7.5976269746702099E-005 1.3230537230756117E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0068793582627222E+000 7.9146382447567498E-001 2.7339536254908808E+001 3.6422751535434153E-003 3.4731907220029934E+004 1.5910648856892842E+004 7.7341048059461697E+005 2.7208204680914001E+000 6.0665275815901545E+000 -1.7839873544254253E+001 6.0667234567015953E+000 -1.7839873544254253E+001 -9.8999999999999986E+001 4.9002297167102471E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
201 1.0425247115412253E+006 9.0000000000000000E+001 6.0674440667111922E+000 1.0137753063345214E+000 4.7716027817368509E+000 7.7536123295524400E+000 6.0042938512926947E-001 1.6729221141533163E+001 5.7245615337152622E-001 6.0275202091760470E-010 4.2744752923548074E-001 1.6713196431929378E-006 7.5975790628252595E-005 1.3195287827828162E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0141192658519040E+000 7.8622807678622142E-001 2.7169744349023755E+001 3.6444754077756512E-003 3.5000582830015635E+004 1.5770489907376723E+004 7.7054577363949118E+005 2.7071473304786910E+000 6.0681488024251244E+000 -1.7777825447742938E+001 6.0683379010134075E+000 -1.7777825447742938E+001 -9.6329598612473966E+000 4.9018158341713001E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
202 1.0910801706829800E+006 9.0000000000000000E+001 6.0696243131131231E+000 1.0165535134160191E+000 4.7707587397965838E+000 7.7544115239587716E+000 6.0156677496784472E-001 1.6729774604117516E+001 5.6197294042274770E-001 5.5750886408169219E-010 4.3793074323884656E-001 1.6745772561238423E-006 7.5975254940763098E-005 1.3157975131486699E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0209846025375100E+000 7.8098647030429214E-001 2.6997458640314967E+001 3.6473804443414135E-003 3.5338050489526169E+004 1.5591458078173529E+004 7.6668717112725310E+005 2.6933562024803352E+000 6.0703433826629087E+000 -1.7714301596918627E+001 6.0705256488023203E+000 -1.7714301596918627E+001 -9.8999999999999986E+001 4.9039750255520005E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
203 1.1387372564729794E+006 9.0000000000000000E+001 6.0716595514219227E+000 1.0192357697206984E+000 4.7699264212214452E+000 7.7552127506986785E+000 6.0272105343556792E-001 1.6730336766303125E+001 5.5147779585926937E-001 5.1548483781323040E-010 4.4842588885656054E-001 1.6778463033815041E-006 7.5974712645642464E-005 1.3120585493239401E-006 1.2564618982421068E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0278709451830821E+000 7.7573889801554885E-001 2.6824550487686047E+001 3.6503308090341208E-003 3.5666949869467018E+004 1.5423013428566295E+004 7.6310264350046765E+005 2.6792763278966607E+000 6.0723904897527339E+000 -1.7651437626285745E+001 6.0725661131341822E+000 -1.7651437626285745E+001 -9.3319298655834153E+000 4.9059877090215958E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
204 1.1854875653814131E+006 9.0000000000000000E+001 6.0739824963359430E+000 1.0222799457967582E+000 4.7689850694119205E+000 7.7560461650549195E+000 6.0405478832208681E-001 1.6731063237708934E+001 5.4096406157469179E-001 4.7615960634136780E-010 4.5893962423199158E-001 1.6812504598033786E-006 7.5974130311044441E-005 1.3081851993496239E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0345143757633517E+000 7.7048203086670586E-001 2.6649583038735916E+001 3.6537682291785424E-003 3.6043938124568638E+004 1.5233584843980159E+004 7.5903187314601056E+005 2.6649421598105092E+000 6.0747306637571032E+000 -1.7587794251454984E+001 6.0748996733282796E+000 -1.7587794251454984E+001 -9.3319298655834153E+000 4.9082935813370279E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
205 1.2313211634451342E+006 9.0000000000000000E+001 6.0757178064875266E+000 1.0247209706537304E+000 4.7681983845213294E+000 7.7568512447392282E+000 6.0520818724909897E-001 1.6731624673049311E+001 5.3044707414402303E-001 4.3988133387248126E-010 4.6945661271567579E-001 1.6845434146271528E-006 7.5973563910308015E-005 1.3044419080452637E-006 1.2564618982421066E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0415228606411535E+000 7.6522353714532498E-001 2.6476007592736906E+001 3.6567190508879498E-003 3.6349109250488647E+004 1.5087795212212384E+004 7.5600506117414776E+005 2.6503158050581703E+000 6.0764715000574681E+000 -1.7526196543043060E+001 6.0766342598898202E+000 -1.7526196543043060E+001 -9.8999999999999986E+001 4.9100019771899790E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
206 1.2762393357192157E+006 9.0000000000000000E+001 6.0776895118036727E+000 1.0274319441013753E+000 4.7673358241265440E+000 7.7576854005698328E+000 6.0650732319261413E-001 1.6732326808383302E+001 5.1991919693228261E-001 4.0595228312904828E-010 4.7998449101310436E-001 1.6879600709261613E-006 7.5972954026555465E-005 1.3005833763161719E-006 1.2564618982421068E-005 4.7855322043632006E-006 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -7.0483517914645200E+000 7.5995959853379991E-001 2.6300916266343823E+001 3.6600679477138535E-003 3.6691057827695455E+004 1.4925988475363187E+004 7.5258056315473258E+005 2.6354964516377222E+000 6.0784571837385615E+000 -1.7463939132906695E+001 6.0786137669821816E+000 -1.7463939132906695E+001 -9.8999999999999986E+001 4.9119555937782673E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000
